label,threshold,mean_grad,high_grad_count,dispersion,low_value_ratio,extreme_std_score,contrast_entropy,band_only_accuracy
1,0,0.51,0.095,0.093,1.0,0.913,0.273,0.894
1,0,1.0,0.183,0.0,1.0,0.024,0.582,0.838
1,0,0.08,0.496,0.629,0.849,0.117,0.256,0.927
1,0,0.0,0.225,0.192,0.519,0.032,0.063,0.91
1,0,0.481,1.0,1.0,0.302,0.0,1.0,0.944
1,0,0.41,0.054,0.029,0.0,0.082,0.2,0.945
1,0.1,1.0,0.0,0.0,0.955,1.0,0.0,0.78
1,0.1,0.452,0.557,0.48,1.0,0.963,0.432,0.893
1,0.1,0.163,0.892,0.953,1.0,0.88,0.672,0.91
1,0.1,0.224,0.307,0.327,1.0,0.924,0.13,0.913
1,0.1,0.357,0.481,0.477,1.0,0.533,0.347,0.832
1,0.1,0.326,0.419,0.411,1.0,0.913,0.273,0.894
1,0.1,0.361,1.0,0.756,1.0,0.024,0.582,0.838
1,0.1,0.072,0.264,0.351,0.849,0.117,0.256,0.927
1,0.1,0.0,0.153,0.148,0.519,0.032,0.063,0.91
1,0.1,0.16,0.933,1.0,0.302,0.0,1.0,0.944
1,0.1,0.317,0.31,0.23,0.0,0.082,0.2,0.945
1,0.2,1.0,0.0,0.0,0.955,1.0,0.0,0.78
1,0.2,0.585,0.282,0.333,1.0,0.963,0.432,0.893
1,0.2,0.0,0.953,1.0,1.0,0.88,0.672,0.91
1,0.2,0.192,0.274,0.259,1.0,0.924,0.13,0.913
1,0.2,0.28,0.501,0.44,1.0,0.533,0.347,0.832
1,0.2,0.251,0.505,0.492,1.0,0.913,0.273,0.894
1,0.2,0.475,1.0,0.861,1.0,0.024,0.582,0.838
1,0.2,0.149,0.068,0.133,0.849,0.117,0.256,0.927
1,0.2,0.118,0.006,0.003,0.519,0.032,0.063,0.91
1,0.2,0.209,0.486,0.574,0.302,0.0,1.0,0.944
1,0.2,0.105,0.529,0.376,0.0,0.082,0.2,0.945
1,0.3,0.979,0.0,0.016,0.955,1.0,0.0,0.78
1,0.3,1.0,0.016,0.1,1.0,0.963,0.432,0.893
1,0.3,0.0,1.0,1.0,1.0,0.88,0.672,0.91
1,0.3,0.368,0.21,0.179,1.0,0.924,0.13,0.913
1,0.3,0.334,0.568,0.461,1.0,0.533,0.347,0.832
1,0.3,0.513,0.44,0.405,1.0,0.913,0.273,0.894
1,0.3,0.821,0.84,0.818,1.0,0.024,0.582,0.838
1,0.3,0.268,0.012,0.06,0.849,0.117,0.256,0.927
1,0.3,0.319,0.025,0.0,0.519,0.032,0.063,0.91
1,0.3,0.41,0.305,0.383,0.302,0.0,1.0,0.944
1,0.3,0.112,0.848,0.599,0.0,0.082,0.2,0.945
1,0.4,0.903,0.025,0.038,0.955,1.0,0.0,0.78
1,0.4,0.959,0.0,0.0,1.0,0.963,0.432,0.893
1,0.4,0.0,0.969,1.0,1.0,0.88,0.672,0.91
1,0.4,0.463,0.189,0.153,1.0,0.924,0.13,0.913
1,0.4,0.335,0.503,0.459,1.0,0.533,0.347,0.832
1,0.4,0.545,0.327,0.336,1.0,0.913,0.273,0.894
1,0.4,1.0,0.409,0.561,1.0,0.024,0.582,0.838
1,0.4,0.34,0.107,0.138,0.849,0.117,0.256,0.927
1,0.4,0.184,0.044,0.005,0.519,0.032,0.063,0.91
1,0.4,0.457,0.239,0.259,0.302,0.0,1.0,0.944
1,0.4,0.139,1.0,0.831,0.0,0.082,0.2,0.945
1,0.5,0.839,0.081,0.12,0.955,1.0,0.0,0.78
1,0.5,0.253,0.0,0.0,1.0,0.963,0.432,0.893
1,0.5,0.0,0.929,1.0,1.0,0.88,0.672,0.91
1,0.5,0.549,0.232,0.261,1.0,0.924,0.13,0.913
1,0.5,0.32,0.586,0.644,1.0,0.533,0.347,0.832
1,0.5,0.666,0.232,0.293,1.0,0.913,0.273,0.894
1,0.5,1.0,0.172,0.258,1.0,0.024,0.582,0.838
1,0.5,0.315,0.152,0.244,0.849,0.117,0.256,0.927
1,0.5,0.053,0.081,0.09,0.519,0.032,0.063,0.91
1,0.5,0.073,0.121,0.154,0.302,0.0,1.0,0.944
1,0.5,0.133,1.0,0.991,0.0,0.082,0.2,0.945
1,0.6,0.73,0.0,0.0,0.955,1.0,0.0,0.78
1,0.6,0.34,0.0,0.0,1.0,0.963,0.432,0.893
1,0.6,0.272,0.855,0.856,1.0,0.88,0.672,0.91
1,0.6,0.589,0.129,0.173,1.0,0.924,0.13,0.913
1,0.6,0.362,0.468,0.517,1.0,0.533,0.347,0.832
1,0.6,0.672,0.161,0.201,1.0,0.913,0.273,0.894
1,0.6,1.0,0.016,0.046,1.0,0.024,0.582,0.838
1,0.6,0.46,0.065,0.099,0.849,0.117,0.256,0.927
1,0.6,0.0,0.032,0.056,0.519,0.032,0.063,0.91
1,0.6,0.174,0.048,0.078,0.302,0.0,1.0,0.944
1,0.6,0.34,1.0,1.0,0.0,0.082,0.2,0.945
1,0.7,0.0,0.0,0.0,0.955,1.0,0.0,0.78
1,0.7,0.0,0.0,0.0,1.0,0.963,0.432,0.893
1,0.7,0.271,0.947,0.873,1.0,0.88,0.672,0.91
1,0.7,0.857,0.132,0.158,1.0,0.924,0.13,0.913
1,0.7,0.513,0.421,0.421,1.0,0.533,0.347,0.832
1,0.7,1.0,0.079,0.136,1.0,0.913,0.273,0.894
1,0.7,0.0,0.0,0.0,1.0,0.024,0.582,0.838
1,0.7,0.649,0.053,0.057,0.849,0.117,0.256,0.927
1,0.7,0.0,0.0,0.0,0.519,0.032,0.063,0.91
1,0.7,0.0,0.0,0.0,0.302,0.0,1.0,0.944
1,0.7,0.403,1.0,1.0,0.0,0.082,0.2,0.945
1,0.8,0.0,0.0,0.0,0.955,1.0,0.0,0.78
1,0.8,0.0,0.0,0.0,1.0,0.963,0.432,0.893
1,0.8,0.223,0.762,0.6,1.0,0.88,0.672,0.91
1,0.8,0.852,0.048,0.0,1.0,0.924,0.13,0.913
1,0.8,0.433,0.333,0.252,1.0,0.533,0.347,0.832
1,0.8,1.0,0.048,0.0,1.0,0.913,0.273,0.894
1,0.8,0.0,0.0,0.0,1.0,0.024,0.582,0.838
1,0.8,0.0,0.0,0.0,0.849,0.117,0.256,0.927
1,0.8,0.0,0.0,0.0,0.519,0.032,0.063,0.91
1,0.8,0.0,0.0,0.0,0.302,0.0,1.0,0.944
1,0.8,0.323,1.0,1.0,0.0,0.082,0.2,0.945
1,0.9,0.0,0.0,0.0,0.955,1.0,0.0,0.78
1,0.9,0.0,0.0,0.0,1.0,0.963,0.432,0.893
1,0.9,0.348,0.889,0.442,1.0,0.88,0.672,0.91
1,0.9,0.989,0.111,0.0,1.0,0.924,0.13,0.913
1,0.9,1.0,0.111,0.0,1.0,0.533,0.347,0.832
1,0.9,0.0,0.0,0.0,1.0,0.913,0.273,0.894
1,0.9,0.0,0.0,0.0,1.0,0.024,0.582,0.838
1,0.9,0.0,0.0,0.0,0.849,0.117,0.256,0.927
1,0.9,0.0,0.0,0.0,0.519,0.032,0.063,0.91
1,0.9,0.0,0.0,0.0,0.302,0.0,1.0,0.944
1,0.9,0.371,1.0,1.0,0.0,0.082,0.2,0.945
1,1,0.0,0.0,0.0,0.955,1.0,0.0,0.78
1,1,0.0,0.0,0.0,1.0,0.963,0.432,0.893
1,1,0.274,0.333,1.0,1.0,0.88,0.672,0.91
1,1,0.0,0.0,0.0,1.0,0.924,0.13,0.913
1,1,1.0,0.167,0.0,1.0,0.533,0.347,0.832
1,1,0.0,0.0,0.0,1.0,0.913,0.273,0.894
1,1,0.0,0.0,0.0,1.0,0.024,0.582,0.838
1,1,0.0,0.0,0.0,0.849,0.117,0.256,0.927
1,1,0.0,0.0,0.0,0.519,0.032,0.063,0.91
1,1,0.0,0.0,0.0,0.302,0.0,1.0,0.944
1,1,0.393,1.0,0.508,0.0,0.082,0.2,0.945
1,0,0.0,0.454,0.437,0.376,1.0,0.0,0.78
1,0,0.608,0.6,0.519,0.653,0.0,0.539,0.893
1,0,0.557,0.59,0.72,1.0,0.185,0.609,0.91
1,0,0.387,0.361,0.357,0.953,0.853,0.216,0.913
1,0,0.331,0.509,0.547,0.797,0.396,0.313,0.832
1,0,0.655,0.353,0.339,0.488,0.702,0.334,0.894
1,0,0.932,0.0,0.0,0.209,0.38,0.035,0.838
1,0,0.786,0.777,0.818,0.233,0.534,0.829,0.927
1,0,0.819,0.477,0.479,0.139,0.608,0.537,0.91
1,0,0.562,1.0,1.0,0.102,0.557,1.0,0.944
1,0,1.0,0.295,0.368,0.0,0.026,0.413,0.945
1,0.1,0.537,0.0,0.0,0.376,1.0,0.0,0.78
1,0.1,0.547,0.777,0.607,0.653,0.0,0.539,0.893
1,0.1,0.0,1.0,1.0,1.0,0.185,0.609,0.91
1,0.1,0.32,0.407,0.368,0.953,0.853,0.216,0.913
1,0.1,0.257,0.444,0.376,0.797,0.396,0.313,0.832
1,0.1,0.481,0.587,0.477,0.488,0.702,0.334,0.894
1,0.1,0.166,0.41,0.279,0.209,0.38,0.035,0.838
1,0.1,0.633,0.996,0.894,0.233,0.534,0.829,0.927
1,0.1,0.78,0.652,0.549,0.139,0.608,0.537,0.91
1,0.1,0.172,0.719,0.576,0.102,0.557,1.0,0.944
1,0.1,1.0,0.441,0.439,0.0,0.026,0.413,0.945
1,0.2,1.0,0.0,0.0,0.376,1.0,0.0,0.78
1,0.2,0.748,0.452,0.418,0.653,0.0,0.539,0.893
1,0.2,0.043,0.767,0.792,1.0,0.185,0.609,0.91
1,0.2,0.467,0.367,0.418,0.953,0.853,0.216,0.913
1,0.2,0.355,0.375,0.35,0.797,0.396,0.313,0.832
1,0.2,0.323,0.814,0.802,0.488,0.702,0.334,0.894
1,0.2,0.0,0.844,0.741,0.209,0.38,0.035,0.838
1,0.2,0.335,1.0,1.0,0.233,0.534,0.829,0.927
1,0.2,0.505,0.721,0.702,0.139,0.608,0.537,0.91
1,0.2,0.059,0.356,0.349,0.102,0.557,1.0,0.944
1,0.2,0.387,0.504,0.536,0.0,0.026,0.413,0.945
1,0.3,0.601,0.0,0.128,0.376,1.0,0.0,0.78
1,0.3,1.0,0.131,0.0,0.653,0.0,0.539,0.893
1,0.3,0.0,0.724,0.695,1.0,0.185,0.609,0.91
1,0.3,0.832,0.192,0.193,0.953,0.853,0.216,0.913
1,0.3,0.3,0.248,0.128,0.797,0.396,0.313,0.832
1,0.3,0.325,0.86,0.901,0.488,0.702,0.334,0.894
1,0.3,0.022,1.0,1.0,0.209,0.38,0.035,0.838
1,0.3,0.247,0.939,0.939,0.233,0.534,0.829,0.927
1,0.3,0.395,0.65,0.578,0.139,0.608,0.537,0.91
1,0.3,0.171,0.117,0.002,0.102,0.557,1.0,0.944
1,0.3,0.061,0.505,0.451,0.0,0.026,0.413,0.945
1,0.4,0.0,0.0,0.0,0.376,1.0,0.0,0.78
1,0.4,1.0,0.044,0.047,0.653,0.0,0.539,0.893
1,0.4,0.501,0.606,0.561,1.0,0.185,0.609,0.91
1,0.4,0.711,0.073,0.082,0.953,0.853,0.216,0.913
1,0.4,0.618,0.153,0.134,0.797,0.396,0.313,0.832
1,0.4,0.716,0.715,0.705,0.488,0.702,0.334,0.894
1,0.4,0.552,1.0,1.0,0.209,0.38,0.035,0.838
1,0.4,0.65,0.745,0.69,0.233,0.534,0.829,0.927
1,0.4,0.743,0.496,0.45,0.139,0.608,0.537,0.91
1,0.4,0.583,0.044,0.042,0.102,0.557,1.0,0.944
1,0.4,0.51,0.496,0.478,0.0,0.026,0.413,0.945
1,0.5,0.0,0.0,0.0,0.376,1.0,0.0,0.78
1,0.5,1.0,0.036,0.055,0.653,0.0,0.539,0.893
1,0.5,0.556,0.458,0.379,1.0,0.185,0.609,0.91
1,0.5,0.827,0.024,0.066,0.953,0.853,0.216,0.913
1,0.5,0.726,0.072,0.056,0.797,0.396,0.313,0.832
1,0.5,0.965,0.59,0.574,0.488,0.702,0.334,0.894
1,0.5,0.769,1.0,1.0,0.209,0.38,0.035,0.838
1,0.5,0.892,0.53,0.464,0.233,0.534,0.829,0.927
1,0.5,0.855,0.518,0.443,0.139,0.608,0.537,0.91
1,0.5,0.033,0.012,0.0,0.102,0.557,1.0,0.944
1,0.5,0.568,0.554,0.507,0.0,0.026,0.413,0.945
1,0.6,0.0,0.0,0.0,0.376,1.0,0.0,0.78
1,0.6,0.922,0.033,0.0,0.653,0.0,0.539,0.893
1,0.6,0.53,0.6,0.508,1.0,0.185,0.609,0.91
1,0.6,0.0,0.0,0.0,0.953,0.853,0.216,0.913
1,0.6,0.442,0.067,0.033,0.797,0.396,0.313,0.832
1,0.6,0.876,0.733,0.673,0.488,0.702,0.334,0.894
1,0.6,1.0,0.9,1.0,0.209,0.38,0.035,0.838
1,0.6,0.814,0.867,0.684,0.233,0.534,0.829,0.927
1,0.6,0.868,0.733,0.626,0.139,0.608,0.537,0.91
1,0.6,0.03,0.033,0.0,0.102,0.557,1.0,0.944
1,0.6,0.501,1.0,0.794,0.0,0.026,0.413,0.945
1,0.7,0.0,0.0,0.0,0.376,1.0,0.0,0.78
1,0.7,0.0,0.0,0.0,0.653,0.0,0.539,0.893
1,0.7,0.59,0.556,0.373,1.0,0.185,0.609,0.91
1,0.7,0.0,0.0,0.0,0.953,0.853,0.216,0.913
1,0.7,0.0,0.0,0.0,0.797,0.396,0.313,0.832
1,0.7,0.911,0.556,0.438,0.488,0.702,0.334,0.894
1,0.7,1.0,0.833,1.0,0.209,0.38,0.035,0.838
1,0.7,0.581,0.778,0.461,0.233,0.534,0.829,0.927
1,0.7,0.798,0.389,0.326,0.139,0.608,0.537,0.91
1,0.7,0.027,0.056,0.0,0.102,0.557,1.0,0.944
1,0.7,0.47,1.0,0.62,0.0,0.026,0.413,0.945
1,0.8,0.0,0.0,0.0,0.376,1.0,0.0,0.78
1,0.8,0.0,0.0,0.0,0.653,0.0,0.539,0.893
1,0.8,0.48,0.636,0.609,1.0,0.185,0.609,0.91
1,0.8,0.0,0.0,0.0,0.953,0.853,0.216,0.913
1,0.8,0.0,0.0,0.0,0.797,0.396,0.313,0.832
1,0.8,1.0,0.273,0.191,0.488,0.702,0.334,0.894
1,0.8,0.909,0.636,0.915,0.209,0.38,0.035,0.838
1,0.8,0.26,0.636,0.487,0.233,0.534,0.829,0.927
1,0.8,0.416,0.273,0.254,0.139,0.608,0.537,0.91
1,0.8,0.0,0.0,0.0,0.102,0.557,1.0,0.944
1,0.8,0.3,1.0,1.0,0.0,0.026,0.413,0.945
1,0.9,0.0,0.0,0.0,0.376,1.0,0.0,0.78
1,0.9,0.0,0.0,0.0,0.653,0.0,0.539,0.893
1,0.9,0.962,0.143,0.0,1.0,0.185,0.609,0.91
1,0.9,0.0,0.0,0.0,0.953,0.853,0.216,0.913
1,0.9,0.0,0.0,0.0,0.797,0.396,0.313,0.832
1,0.9,0.634,0.143,0.0,0.488,0.702,0.334,0.894
1,0.9,1.0,0.571,0.572,0.209,0.38,0.035,0.838
1,0.9,0.029,0.143,0.0,0.233,0.534,0.829,0.927
1,0.9,0.949,0.143,0.0,0.139,0.608,0.537,0.91
1,0.9,0.0,0.0,0.0,0.102,0.557,1.0,0.944
1,0.9,0.263,1.0,1.0,0.0,0.026,0.413,0.945
1,1,0.0,0.0,0.0,0.376,1.0,0.0,0.78
1,1,0.0,0.0,0.0,0.653,0.0,0.539,0.893
1,1,0.0,0.0,0.0,1.0,0.185,0.609,0.91
1,1,0.0,0.0,0.0,0.953,0.853,0.216,0.913
1,1,0.0,0.0,0.0,0.797,0.396,0.313,0.832
1,1,0.65,0.2,0.0,0.488,0.702,0.334,0.894
1,1,1.0,0.2,0.0,0.209,0.38,0.035,0.838
1,1,0.03,0.2,0.0,0.233,0.534,0.829,0.927
1,1,0.0,0.0,0.0,0.139,0.608,0.537,0.91
1,1,0.0,0.0,0.0,0.102,0.557,1.0,0.944
1,1,0.352,1.0,1.0,0.0,0.026,0.413,0.945
1,0,0.0,0.556,0.476,0.571,0.5,0.079,0.78
1,0,0.376,0.433,0.325,0.825,0.521,0.316,0.893
1,0,0.856,0.407,0.571,1.0,0.494,0.564,0.91
1,0,0.047,0.13,0.157,0.989,0.298,0.0,0.913
1,0,0.163,0.312,0.379,0.932,0.0,0.157,0.832
1,0,0.263,0.336,0.33,0.627,0.715,0.213,0.894
1,0,1.0,0.0,0.0,0.435,0.695,0.254,0.838
1,0,0.563,0.698,0.745,0.295,0.906,0.61,0.927
1,0,0.67,0.527,0.509,0.17,0.975,0.547,0.91
1,0,0.964,1.0,1.0,0.106,1.0,1.0,0.944
1,0,0.81,0.152,0.159,0.0,0.929,0.353,0.945
1,0.1,0.718,0.0,0.0,0.571,0.5,0.079,0.78
1,0.1,0.849,0.241,0.198,0.825,0.521,0.316,0.893
1,0.1,0.598,0.914,1.0,1.0,0.494,0.564,0.91
1,0.1,0.173,0.085,0.073,0.989,0.298,0.0,0.913
1,0.1,0.0,0.352,0.32,0.932,0.0,0.157,0.832
1,0.1,0.524,0.253,0.212,0.627,0.715,0.213,0.894
1,0.1,0.773,0.653,0.518,0.435,0.695,0.254,0.838
1,0.1,0.524,0.602,0.555,0.295,0.906,0.61,0.927
1,0.1,0.782,0.537,0.474,0.17,0.975,0.547,0.91
1,0.1,0.994,1.0,0.927,0.106,1.0,1.0,0.944
1,0.1,1.0,0.385,0.36,0.0,0.929,0.353,0.945
1,0.2,0.437,0.0,0.0,0.571,0.5,0.079,0.78
1,0.2,1.0,0.057,0.048,0.825,0.521,0.316,0.893
1,0.2,0.245,1.0,1.0,1.0,0.494,0.564,0.91
1,0.2,0.226,0.045,0.041,0.989,0.298,0.0,0.913
1,0.2,0.0,0.388,0.33,0.932,0.0,0.157,0.832
1,0.2,0.539,0.266,0.226,0.627,0.715,0.213,0.894
1,0.2,0.611,0.663,0.538,0.435,0.695,0.254,0.838
1,0.2,0.2,0.504,0.459,0.295,0.906,0.61,0.927
1,0.2,0.451,0.561,0.468,0.17,0.975,0.547,0.91
1,0.2,0.516,0.776,0.744,0.106,1.0,1.0,0.944
1,0.2,0.399,0.671,0.707,0.0,0.929,0.353,0.945
1,0.3,0.0,0.0,0.0,0.571,0.5,0.079,0.78
1,0.3,1.0,0.005,0.0,0.825,0.521,0.316,0.893
1,0.3,0.252,0.861,0.752,1.0,0.494,0.564,0.91
1,0.3,0.393,0.03,0.021,0.989,0.298,0.0,0.913
1,0.3,0.164,0.299,0.239,0.932,0.0,0.157,0.832
1,0.3,0.403,0.199,0.162,0.627,0.715,0.213,0.894
1,0.3,0.424,0.483,0.413,0.435,0.695,0.254,0.838
1,0.3,0.222,0.388,0.334,0.295,0.906,0.61,0.927
1,0.3,0.323,0.542,0.42,0.17,0.975,0.547,0.91
1,0.3,0.305,0.721,0.717,0.106,1.0,1.0,0.944
1,0.3,0.269,1.0,1.0,0.0,0.929,0.353,0.945
1,0.4,0.0,0.0,0.0,0.571,0.5,0.079,0.78
1,0.4,0.0,0.0,0.0,0.825,0.521,0.316,0.893
1,0.4,0.453,0.669,0.568,1.0,0.494,0.564,0.91
1,0.4,0.195,0.008,0.0,0.989,0.298,0.0,0.913
1,0.4,0.334,0.278,0.247,0.932,0.0,0.157,0.832
1,0.4,0.855,0.12,0.092,0.627,0.715,0.213,0.894
1,0.4,1.0,0.173,0.166,0.435,0.695,0.254,0.838
1,0.4,0.382,0.301,0.27,0.295,0.906,0.61,0.927
1,0.4,0.637,0.436,0.336,0.17,0.975,0.547,0.91
1,0.4,0.544,0.481,0.507,0.106,1.0,1.0,0.944
1,0.4,0.511,1.0,1.0,0.0,0.929,0.353,0.945
1,0.5,0.0,0.0,0.0,0.571,0.5,0.079,0.78
1,0.5,0.0,0.0,0.0,0.825,0.521,0.316,0.893
1,0.5,0.413,0.738,0.567,1.0,0.494,0.564,0.91
1,0.5,0.169,0.012,0.0,0.989,0.298,0.0,0.913
1,0.5,0.21,0.167,0.158,0.932,0.0,0.157,0.832
1,0.5,0.704,0.048,0.029,0.627,0.715,0.213,0.894
1,0.5,1.0,0.107,0.083,0.435,0.695,0.254,0.838
1,0.5,0.32,0.31,0.269,0.295,0.906,0.61,0.927
1,0.5,0.573,0.417,0.29,0.17,0.975,0.547,0.91
1,0.5,0.399,0.25,0.251,0.106,1.0,1.0,0.944
1,0.5,0.499,1.0,1.0,0.0,0.929,0.353,0.945
1,0.6,0.0,0.0,0.0,0.571,0.5,0.079,0.78
1,0.6,0.0,0.0,0.0,0.825,0.521,0.316,0.893
1,0.6,0.583,1.0,0.873,1.0,0.494,0.564,0.91
1,0.6,0.0,0.0,0.0,0.989,0.298,0.0,0.913
1,0.6,0.304,0.154,0.171,0.932,0.0,0.157,0.832
1,0.6,0.0,0.0,0.0,0.627,0.715,0.213,0.894
1,0.6,1.0,0.019,0.0,0.435,0.695,0.254,0.838
1,0.6,0.38,0.269,0.276,0.295,0.906,0.61,0.927
1,0.6,0.826,0.346,0.262,0.17,0.975,0.547,0.91
1,0.6,0.662,0.173,0.257,0.106,1.0,1.0,0.944
1,0.6,0.695,0.962,1.0,0.0,0.929,0.353,0.945
1,0.7,0.0,0.0,0.0,0.571,0.5,0.079,0.78
1,0.7,0.0,0.0,0.0,0.825,0.521,0.316,0.893
1,0.7,0.495,1.0,1.0,1.0,0.494,0.564,0.91
1,0.7,0.0,0.0,0.0,0.989,0.298,0.0,0.913
1,0.7,0.336,0.07,0.07,0.932,0.0,0.157,0.832
1,0.7,0.0,0.0,0.0,0.627,0.715,0.213,0.894
1,0.7,0.0,0.0,0.0,0.435,0.695,0.254,0.838
1,0.7,0.214,0.186,0.185,0.295,0.906,0.61,0.927
1,0.7,1.0,0.14,0.141,0.17,0.975,0.547,0.91
1,0.7,0.879,0.07,0.067,0.106,1.0,1.0,0.944
1,0.7,0.62,0.605,0.708,0.0,0.929,0.353,0.945
1,0.8,0.0,0.0,0.0,0.571,0.5,0.079,0.78
1,0.8,0.0,0.0,0.0,0.825,0.521,0.316,0.893
1,0.8,0.441,1.0,1.0,1.0,0.494,0.564,0.91
1,0.8,0.0,0.0,0.0,0.989,0.298,0.0,0.913
1,0.8,0.747,0.032,0.0,0.932,0.0,0.157,0.832
1,0.8,0.0,0.0,0.0,0.627,0.715,0.213,0.894
1,0.8,0.0,0.0,0.0,0.435,0.695,0.254,0.838
1,0.8,0.198,0.161,0.171,0.295,0.906,0.61,0.927
1,0.8,1.0,0.097,0.091,0.17,0.975,0.547,0.91
1,0.8,0.486,0.065,0.046,0.106,1.0,1.0,0.944
1,0.8,0.551,0.516,0.862,0.0,0.929,0.353,0.945
1,0.9,0.0,0.0,0.0,0.571,0.5,0.079,0.78
1,0.9,0.0,0.0,0.0,0.825,0.521,0.316,0.893
1,0.9,0.304,1.0,1.0,1.0,0.494,0.564,0.91
1,0.9,0.0,0.0,0.0,0.989,0.298,0.0,0.913
1,0.9,0.549,0.042,0.0,0.932,0.0,0.157,0.832
1,0.9,0.0,0.0,0.0,0.627,0.715,0.213,0.894
1,0.9,0.0,0.0,0.0,0.435,0.695,0.254,0.838
1,0.9,0.535,0.042,0.0,0.295,0.906,0.61,0.927
1,0.9,1.0,0.042,0.0,0.17,0.975,0.547,0.91
1,0.9,0.0,0.0,0.0,0.106,1.0,1.0,0.944
1,0.9,0.394,0.417,0.854,0.0,0.929,0.353,0.945
1,1,0.0,0.0,0.0,0.571,0.5,0.079,0.78
1,1,0.0,0.0,0.0,0.825,0.521,0.316,0.893
1,1,0.334,1.0,1.0,1.0,0.494,0.564,0.91
1,1,0.0,0.0,0.0,0.989,0.298,0.0,0.913
1,1,0.0,0.0,0.0,0.932,0.0,0.157,0.832
1,1,0.0,0.0,0.0,0.627,0.715,0.213,0.894
1,1,0.0,0.0,0.0,0.435,0.695,0.254,0.838
1,1,0.0,0.0,0.0,0.295,0.906,0.61,0.927
1,1,1.0,0.056,0.0,0.17,0.975,0.547,0.91
1,1,0.0,0.0,0.0,0.106,1.0,1.0,0.944
1,1,0.553,0.278,0.378,0.0,0.929,0.353,0.945
1,0,0.039,0.576,0.556,1.0,0.622,0.047,0.78
1,0,0.877,0.11,0.093,1.0,0.862,0.212,0.893
1,0,1.0,0.774,0.862,1.0,1.0,0.873,0.91
1,0,0.527,0.093,0.123,1.0,0.501,0.086,0.913
1,0,0.0,0.374,0.438,1.0,0.0,0.0,0.832
1,0,0.396,0.467,0.464,0.566,0.661,0.294,0.894
1,0,0.997,0.0,0.0,0.302,0.856,0.15,0.838
1,0,0.875,0.766,0.81,0.198,0.935,0.808,0.927
1,0,0.881,0.543,0.553,0.131,0.823,0.608,0.91
1,0,0.823,1.0,1.0,0.064,0.715,1.0,0.944
1,0,0.402,0.163,0.228,0.0,0.48,0.126,0.945
1,0.1,0.951,0.0,0.0,1.0,0.622,0.047,0.78
1,0.1,0.851,0.347,0.271,1.0,0.862,0.212,0.893
1,0.1,0.944,1.0,1.0,1.0,1.0,0.873,0.91
1,0.1,0.44,0.283,0.255,1.0,0.501,0.086,0.913
1,0.1,0.0,0.074,0.07,1.0,0.0,0.0,0.832
1,0.1,0.468,0.387,0.331,0.566,0.661,0.294,0.894
1,0.1,0.49,0.491,0.346,0.302,0.856,0.15,0.838
1,0.1,0.894,0.748,0.702,0.198,0.935,0.808,0.927
1,0.1,1.0,0.608,0.527,0.131,0.823,0.608,0.91
1,0.1,0.695,0.901,0.767,0.064,0.715,1.0,0.944
1,0.1,0.611,0.071,0.071,0.0,0.48,0.126,0.945
1,0.2,1.0,0.0,0.0,1.0,0.622,0.047,0.78
1,0.2,0.745,0.228,0.201,1.0,0.862,0.212,0.893
1,0.2,0.349,1.0,1.0,1.0,1.0,0.873,0.91
1,0.2,0.343,0.356,0.344,1.0,0.501,0.086,0.913
1,0.2,0.0,0.126,0.114,1.0,0.0,0.0,0.832
1,0.2,0.393,0.383,0.368,0.566,0.661,0.294,0.894
1,0.2,0.187,0.589,0.493,0.302,0.856,0.15,0.838
1,0.2,0.26,0.694,0.633,0.198,0.935,0.808,0.927
1,0.2,0.421,0.657,0.578,0.131,0.823,0.608,0.91
1,0.2,0.288,0.739,0.648,0.064,0.715,1.0,0.944
1,0.2,0.197,0.274,0.25,0.0,0.48,0.126,0.945
1,0.3,1.0,0.0,0.0,1.0,0.622,0.047,0.78
1,0.3,0.809,0.093,0.088,1.0,0.862,0.212,0.893
1,0.3,0.123,1.0,1.0,1.0,1.0,0.873,0.91
1,0.3,0.208,0.325,0.315,1.0,0.501,0.086,0.913
1,0.3,0.0,0.139,0.128,1.0,0.0,0.0,0.832
1,0.3,0.403,0.307,0.316,0.566,0.661,0.294,0.894
1,0.3,0.147,0.389,0.384,0.302,0.856,0.15,0.838
1,0.3,0.077,0.614,0.556,0.198,0.935,0.808,0.927
1,0.3,0.214,0.663,0.594,0.131,0.823,0.608,0.91
1,0.3,0.12,0.705,0.64,0.064,0.715,1.0,0.944
1,0.3,0.075,0.355,0.337,0.0,0.48,0.126,0.945
1,0.4,1.0,0.0,0.0,1.0,0.622,0.047,0.78
1,0.4,0.561,0.035,0.041,1.0,0.862,0.212,0.893
1,0.4,0.066,1.0,1.0,1.0,1.0,0.873,0.91
1,0.4,0.195,0.258,0.27,1.0,0.501,0.086,0.913
1,0.4,0.069,0.1,0.104,1.0,0.0,0.0,0.832
1,0.4,0.421,0.192,0.24,0.566,0.661,0.294,0.894
1,0.4,0.2,0.21,0.227,0.302,0.856,0.15,0.838
1,0.4,0.021,0.555,0.503,0.198,0.935,0.808,0.927
1,0.4,0.18,0.537,0.486,0.131,0.823,0.608,0.91
1,0.4,0.053,0.559,0.532,0.064,0.715,1.0,0.944
1,0.4,0.0,0.319,0.294,0.0,0.48,0.126,0.945
1,0.5,0.0,0.0,0.0,1.0,0.622,0.047,0.78
